"intro_id"	"x"	"y"	"success"	"realm"	"island"	"fam"	"sp"	"Native_range_area"	"Introduction_date"	"Introduction_effort"	"Weaning_age"	"Litter_size"	"Litters_per_year"	"CV_adult_body_mass"	"CV_neonate_body_mass"
3180	2.916676207	39.58333853	1	"PA"	1	"Mustelidae"	"Mustela_nivalis"	231171	NA	NA	39.66881818	5.65	1.503968254	0.431736082	0.519663722
3200	9.083343195	40.08333855	1	"PA"	1	"Mustelidae"	"Mustela_putorius"	28933	NA	NA	57.25	8.478777778	1.517290249	0.20951341	0.136411961
6261	9.083343195	42.25000533	1	"PA"	1	"Bovidae"	"Ovis_ammon"	14494	NA	NA	71	1.285714286	1	0.323153022	0.422698519
5302	36.00001126	51.75000583	0	"PA"	0	"Cervidae"	"Alces_alces"	45549	1967	NA	64.2	1.371045455	1.35	0.260820305	0.182502612
2840	54.25001222	60.0833396	1	"PA"	0	"Canidae"	"Alopex_lagopus"	75970	NA	NA	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
10184	130.7500162	42.50000534	1	"PA"	0	"Canidae"	"Alopex_lagopus"	75970	1929	50	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
10014	45.08334507	40.00000522	0	"PA"	0	"Cervidae"	"Axis_axis"	7503	1954	20	120.936	1.129	0.869047619	0.212895826	0.171849068
10015	44.83334506	40.00000522	1	"PA"	0	"Cervidae"	"Axis_axis"	7503	1958	21	120.936	1.129	0.869047619	0.212895826	0.171849068
10019	44.9166784	40.08333855	1	"PA"	0	"Cervidae"	"Axis_axis"	7503	1957	19	120.936	1.129	0.869047619	0.212895826	0.171849068
4438	37.58334468	48.08333897	1	"PA"	0	"Cervidae"	"Axis_axis"	7503	1957	NA	120.936	1.129	0.869047619	0.212895826	0.171849068
4432	33.58334447	46.58333889	1	"PA"	0	"Cervidae"	"Axis_axis"	7503	1939	NA	120.936	1.129	0.869047619	0.212895826	0.171849068
4412	74.00001325	31.08333808	1	"IM"	0	"Cervidae"	"Axis_axis"	7503	NA	NA	120.936	1.129	0.869047619	0.212895826	0.171849068
10016	41.91667824	43.41667206	1	"PA"	0	"Cervidae"	"Axis_axis"	7503	1939	39	120.936	1.129	0.869047619	0.212895826	0.171849068
10018	28.75001089	46.91667224	1	"PA"	0	"Cervidae"	"Axis_axis"	7503	1959	47	120.936	1.129	0.869047619	0.212895826	0.171849068
4443	13.91667678	45.08333881	1	"PA"	0	"Cervidae"	"Axis_axis"	7503	NA	NA	120.936	1.129	0.869047619	0.212895826	0.171849068
2279	100.583348	6.000003442	1	"IM"	0	"Muridae"	"Bandicota_indica"	16940	1946	NA	NA	NA	NA	NA	NA
5525	12.58334338	41.91667198	0	"PA"	0	"Bovidae"	"Boselaphus_tragocamelus"	7405	NA	NA	NA	NA	NA	NA	NA
6201	34.25001117	45.25000549	1	"PA"	0	"Bovidae"	"Capra_ibex"	271	NA	NA	197	1.091	0.833333333	0.378552563	0.166116098
10008	31.75001104	48.25000565	0	"PA"	0	"Castoridae"	"Castor_canadensis"	70467	1933	7	45.8	3.732	1	0.172025481	0.16743498
2499	3.16667622	47.58333894	1	"PA"	0	"Castoridae"	"Castor_canadensis"	70467	1975	3	45.8	3.732	1	0.172025481	0.16743498
2504	26.25001076	50.5833391	0	"PA"	0	"Castoridae"	"Castor_canadensis"	70467	1971	NA	45.8	3.732	1	0.172025481	0.16743498
2498	27.50001082	62.50000639	1	"PA"	0	"Castoridae"	"Castor_canadensis"	70467	1937	NA	45.8	3.732	1	0.172025481	0.16743498
4762	27.91667751	-26.66666493	1	"AT"	0	"Cervidae"	"Cervus_elaphus"	66360	1975	NA	91.45454545	1.055294118	0.92875	0.482339166	0.406412091
5761	9.750009896	-0.583330235	1	"AT"	0	"Bovidae"	"Connochaetes_taurinus"	10056	NA	NA	NA	NA	NA	NA	NA
5766	33.91667782	46.41667222	1	"PA"	0	"Bovidae"	"Connochaetes_taurinus"	10056	1910	NA	NA	NA	NA	NA	NA
3809	32.25001107	-26.91666494	1	"AT"	0	"Equidae"	"Equus_quagga"	7647	NA	NA	NA	NA	NA	NA	NA
354	7.08334309	53.41667258	1	"PA"	0	"Erinaceidae"	"Erinaceus_europaeus"	18676	1830	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
355	7.750009792	53.58333926	1	"PA"	0	"Erinaceidae"	"Erinaceus_europaeus"	18676	1830	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
352	8.666676507	54.83333932	1	"PA"	0	"Erinaceidae"	"Erinaceus_europaeus"	18676	1937	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
5804	49.91667866	40.4166719	1	"PA"	0	"Bovidae"	"Gazella_subgutturosa"	36389	NA	NA	NA	NA	NA	NA	NA
5800	50.58334536	26.00000449	1	"PA"	0	"Bovidae"	"Gazella_subgutturosa"	36389	NA	NA	NA	NA	NA	NA	NA
5468	31.91667772	-28.24999834	1	"AT"	0	"Giraffidae"	"Giraffa_camelopardalis"	6841	NA	NA	NA	NA	NA	NA	NA
5897	18.41667701	-33.91666531	1	"AT"	0	"Bovidae"	"Hemitragus_jemlahicus"	472	1935	2	150.05	1.085714286	1	0.452558088	0.210627552
3574	101.2500147	4.750003377	1	"IM"	0	"Herpestidae"	"Herpestes_edwardsii"	12198	NA	NA	NA	NA	NA	NA	NA
3576	101.7500147	3.250003299	1	"IM"	0	"Herpestidae"	"Herpestes_edwardsii"	12198	NA	NA	NA	NA	NA	NA	NA
3573	100.583348	5.416670078	1	"IM"	0	"Herpestidae"	"Herpestes_edwardsii"	12198	NA	NA	NA	NA	NA	NA	NA
3575	102.3333481	2.333336585	1	"IM"	0	"Herpestidae"	"Herpestes_edwardsii"	12198	NA	NA	NA	NA	NA	NA	NA
3580	13.0833434	41.41667196	1	"PA"	0	"Herpestidae"	"Herpestes_edwardsii"	12198	1960	NA	NA	NA	NA	NA	NA
4320	25.58334406	-33.41666528	0	"AT"	0	"Hippopotamidae"	"Hippopotamus_amphibius"	7240	NA	NA	NA	NA	NA	NA	NA
4322	27.08334413	-25.24999819	1	"AT"	0	"Hippopotamidae"	"Hippopotamus_amphibius"	7240	1981	NA	NA	NA	NA	NA	NA
5710	15.83334355	-18.91666452	1	"AT"	0	"Bovidae"	"Hippotragus_equinus"	17457	1970	NA	NA	NA	NA	NA	NA
5714	30.75001099	-17.91666447	0	"AT"	0	"Bovidae"	"Hippotragus_equinus"	17457	1963	NA	NA	NA	NA	NA	NA
607	100.9166813	12.75000379	1	"IM"	0	"Hylobatidae"	"Hylobates_lar"	2037	NA	NA	NA	NA	NA	NA	NA
5686	-16.58332481	12.41667044	1	"AT"	0	"Bovidae"	"Kobus_kob"	9334	NA	NA	NA	NA	NA	NA	NA
5688	26.25001076	-32.74999858	1	"AT"	0	"Bovidae"	"Kobus_leche"	785	NA	NA	NA	NA	NA	NA	NA
5687	30.75001099	-17.91666447	1	"AT"	0	"Bovidae"	"Kobus_leche"	785	1952	NA	NA	NA	NA	NA	NA
4331	0.583342751	42.58333868	0	"PA"	0	"Camelidae"	"Lama_guanicoe"	6501	1860	NA	NA	NA	NA	NA	NA
4330	6.916676415	48.16667231	0	"PA"	0	"Camelidae"	"Lama_guanicoe"	6501	1860	NA	NA	NA	NA	NA	NA
1492	7.500009779	53.58333926	1	"PA"	0	"Leporidae"	"Lepus_europaeus"	46507	1890	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
1509	113.5000153	52.08333918	1	"PA"	0	"Leporidae"	"Lepus_europaeus"	46507	1938	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
1490	8.000009805	53.58333926	1	"PA"	0	"Leporidae"	"Lepus_europaeus"	46507	1900	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
1497	13.83334344	54.08333928	1	"PA"	0	"Leporidae"	"Lepus_europaeus"	46507	1905	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
1491	7.08334309	53.41667258	1	"PA"	0	"Leporidae"	"Lepus_europaeus"	46507	1890	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
10120	49.41667863	40.25000523	1	"PA"	0	"Leporidae"	"Lepus_europaeus"	46507	1958	75	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
10107	49.41667863	39.91667188	1	"PA"	0	"Leporidae"	"Lepus_europaeus"	46507	1956	35	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
1642	6.416676389	50.5833391	0	"PA"	0	"Leporidae"	"Lepus_timidus"	120394	1926	9	24.21642	3.405	2.4175	0.130817493	0.355238895
1641	8.000009805	50.91667245	0	"PA"	0	"Leporidae"	"Lepus_timidus"	120394	1895	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1640	6.583343064	50.91667245	0	"PA"	0	"Leporidae"	"Lepus_timidus"	120394	1893	54	24.21642	3.405	2.4175	0.130817493	0.355238895
1646	104.2500148	52.41667253	1	"PA"	0	"Leporidae"	"Lepus_timidus"	120394	1963	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
3799	30.75001099	-1.666663625	1	"AT"	0	"Elephantidae"	"Loxodonta_africana"	21395	1975	NA	NA	NA	NA	NA	NA
3053	31.25001102	-27.58333164	1	"AT"	0	"Canidae"	"Lycaon_pictus"	4742	1983	NA	NA	NA	NA	NA	NA
3741	11.58334333	48.16667231	1	"PA"	0	"Felidae"	"Lynx_lynx"	116581	1950	NA	NA	NA	NA	NA	NA
567	114.2500153	22.41667097	1	"IM"	0	"Cercopithecidae"	"Macaca_fascicularis"	8138	1946	NA	NA	NA	NA	NA	NA
580	13.41667675	52.58333921	0	"PA"	0	"Cercopithecidae"	"Macaca_mulatta"	24753	1912	NA	248.2857143	1.0014	0.912974587	0.27680147	0.058629802
581	7.08334309	50.75000578	0	"PA"	0	"Cercopithecidae"	"Macaca_mulatta"	24753	NA	NA	248.2857143	1.0014	0.912974587	0.27680147	0.058629802
579	115.7500154	40.4166719	1	"PA"	0	"Cercopithecidae"	"Macaca_mulatta"	24753	NA	NA	248.2857143	1.0014	0.912974587	0.27680147	0.058629802
335	7.000009753	50.75000578	0	"PA"	0	"Macropodidae"	"Macropus_rufogriseus"	2378	1887	NA	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
338	8.500009831	49.83333906	0	"PA"	0	"Macropodidae"	"Macropus_rufogriseus"	2378	1910	6	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
336	14.00001012	51.66667249	0	"PA"	0	"Macropodidae"	"Macropus_rufogriseus"	2378	1889	NA	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
1667	56.00001231	58.08333949	0	"PA"	0	"Sciuridae"	"Marmota_bobak"	3981	1934	31	37.5	4.833333333	0.75	0.323217008	NA
1671	39.58334479	49.2500057	0	"PA"	0	"Sciuridae"	"Marmota_bobak"	3981	1936	NA	37.5	4.833333333	0.75	0.323217008	NA
1666	46.9166785	42.41667201	1	"PA"	0	"Sciuridae"	"Marmota_bobak"	3981	1934	113	37.5	4.833333333	0.75	0.323217008	NA
10050	129.4166828	62.0833397	0	"PA"	0	"Sciuridae"	"Marmota_camtschatica"	7038	1954	26	41.5	5.0125	0.449972626	0.202030509	0.033000875
10055	36.91667798	49.9166724	0	"PA"	0	"Mephitidae"	"Mephitis_mephitis"	50603	1937	24	48	4.779416667	1.976111111	0.2901677	0.338978671
3448	37.08334466	49.9166724	0	"PA"	0	"Mephitidae"	"Mephitis_mephitis"	50603	1936	5	48	4.779416667	1.976111111	0.2901677	0.338978671
3450	73.25001321	40.25000523	0	"PA"	0	"Mephitidae"	"Mephitis_mephitis"	50603	1937	29	48	4.779416667	1.976111111	0.2901677	0.338978671
10054	39.50001145	51.66667249	0	"PA"	0	"Mephitidae"	"Mephitis_mephitis"	50603	1936	26	48	4.779416667	1.976111111	0.2901677	0.338978671
10052	47.75001188	40.91667193	0	"PA"	0	"Mephitidae"	"Mephitis_mephitis"	50603	1939	70	48	4.779416667	1.976111111	0.2901677	0.338978671
3451	47.91667855	42.41667201	0	"PA"	0	"Mephitidae"	"Mephitis_mephitis"	50603	1939	58	48	4.779416667	1.976111111	0.2901677	0.338978671
10056	61.41667926	58.41667284	0	"PA"	0	"Moschidae"	"Moschus_moschiferus"	35760	1954	11	47.5	1.458888889	1	0.099154609	0.192365396
3228	77.08334674	42.75000536	1	"PA"	0	"Mustelidae"	"Mustela_sibirica"	58336	1941	NA	58.66666667	6.666666667	NA	0.305382698	NA
3227	78.33334681	42.75000536	1	"PA"	0	"Mustelidae"	"Mustela_sibirica"	58336	1937	NA	58.66666667	6.666666667	NA	0.305382698	NA
10181	75.08334664	42.91667203	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1954	6	38.42	5.1325	2.585486602	0.093416267	0.170918174
10074	74.41667994	42.75000536	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1962	78	38.42	5.1325	2.585486602	0.093416267	0.170918174
2657	11.41667665	52.08333918	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	NA	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
10071	39.41667811	45.25000549	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1930	552	38.42	5.1325	2.585486602	0.093416267	0.170918174
10070	46.9166785	42.75000536	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1932	22	38.42	5.1325	2.585486602	0.093416267	0.170918174
2703	35.58334458	32.41667149	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1957	181	38.42	5.1325	2.585486602	0.093416267	0.170918174
10075	68.08334627	37.25000507	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1949	60	38.42	5.1325	2.585486602	0.093416267	0.170918174
10068	45.16667841	41.16667194	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1932	123	38.42	5.1325	2.585486602	0.093416267	0.170918174
2702	35.25001123	32.83333818	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1960	8	38.42	5.1325	2.585486602	0.093416267	0.170918174
10069	68.25001295	41.08333861	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	1958	38	38.42	5.1325	2.585486602	0.093416267	0.170918174
2653	8.333343156	49.08333902	1	"PA"	0	"Myocastoridae"	"Myocastor_coypus"	13957	NA	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
10064	60.41667921	54.58333931	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1960	192	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10062	136.9166832	54.41667263	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1936	3040	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10063	48.08334523	56.58333941	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1948	192	48.25	4.592380952	1.006944444	0.269213491	0.190989765
3295	13.41667675	60.91667297	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1928	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10065	87.08334726	50.75000578	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1937	133	48.25	4.592380952	1.006944444	0.269213491	0.190989765
3297	19.25001039	63.91667313	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1932	20	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10067	25.08334403	55.58333936	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1953	76	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10058	72.75001318	41.08333861	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1962	100	48.25	4.592380952	1.006944444	0.269213491	0.190989765
3298	12.08334335	58.25000617	1	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1933	20	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10066	25.75001073	55.50000602	0	"PA"	0	"Mustelidae"	"Neovison_vison"	69709	1950	37	48.25	4.592380952	1.006944444	0.269213491	0.190989765
5770	31.91667772	-28.24999834	0	"AT"	0	"Bovidae"	"Nesotragus_moschatus"	4283	NA	NA	NA	NA	NA	NA	NA
10082	47.91667855	47.25000559	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1939	25	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2895	47.25001185	47.16667226	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1939	200	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10080	50.91667871	55.41667269	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1934	223	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10079	43.41667832	44.91667214	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1934	275	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10081	47.41667853	45.75000552	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1936	99	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2907	52.75001214	57.25000612	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1954	59	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2905	43.75001167	58.41667284	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1936	234	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10083	87.08334726	50.75000578	0	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1934	97	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2912	44.75001172	53.25000591	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1934	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2888	31.25001102	59.91667292	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1936	50	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2903	39.08334476	57.91667282	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1957	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10076	28.41667754	47.25000559	0	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1949	365	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2889	32.91667777	55.08333934	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1936	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2920	43.41667832	43.41667206	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1952	102	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2881	29.25001091	57.25000612	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1947	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2890	32.41667775	58.41667284	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1935	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10078	44.41667837	43.08333871	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1951	91	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2914	37.58334468	53.91667261	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1958	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2913	40.58334484	54.25000596	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1936	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2891	33.58334447	52.91667256	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1936	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10077	39.41667811	45.25000549	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1936	325	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2909	47.08334518	55.58333936	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1948	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
2928	23.9166773	52.58333921	1	"PA"	0	"Canidae"	"Nyctereutes_procyonoides"	25521	1955	NA	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
5223	14.25001013	49.75000572	1	"PA"	0	"Cervidae"	"Odocoileus_virginianus"	54597	1890	NA	92.38888889	1.698035714	1.072222222	0.370871274	0.180618808
5225	23.58334395	61.416673	1	"PA"	0	"Cervidae"	"Odocoileus_virginianus"	54597	1934	5	92.38888889	1.698035714	1.072222222	0.370871274	0.180618808
10095	41.50001155	57.0000061	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1952	44	29.8	6.10972973	3.206298044	0.346921	0.116056071
10097	42.08334492	56.91667276	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1958	96	29.8	6.10972973	3.206298044	0.346921	0.116056071
10096	41.75001157	56.91667276	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1957	96	29.8	6.10972973	3.206298044	0.346921	0.116056071
10089	95.25001436	51.58333915	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1958	715	29.8	6.10972973	3.206298044	0.346921	0.116056071
10088	87.75001396	64.25000648	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1929	200	29.8	6.10972973	3.206298044	0.346921	0.116056071
10101	78.08334679	42.08333866	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1944	295	29.8	6.10972973	3.206298044	0.346921	0.116056071
10085	78.08334679	45.08333881	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1935	34605	29.8	6.10972973	3.206298044	0.346921	0.116056071
10100	58.4166791	43.25000538	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1944	355	29.8	6.10972973	3.206298044	0.346921	0.116056071
10086	28.41667754	47.25000559	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1947	300	29.8	6.10972973	3.206298044	0.346921	0.116056071
10094	60.66667922	41.41667196	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1954	1872	29.8	6.10972973	3.206298044	0.346921	0.116056071
10098	24.91667735	55.41667269	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1958	82	29.8	6.10972973	3.206298044	0.346921	0.116056071
1895	27.08334413	44.08333876	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1950	NA	29.8	6.10972973	3.206298044	0.346921	0.116056071
10087	135.5833498	49.75000572	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1939	1600	29.8	6.10972973	3.206298044	0.346921	0.116056071
10090	48.2500119	46.08333887	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1954	1145	29.8	6.10972973	3.206298044	0.346921	0.116056071
1887	126.6666827	45.75000552	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1954	NA	29.8	6.10972973	3.206298044	0.346921	0.116056071
10099	26.08334408	55.75000604	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1956	204	29.8	6.10972973	3.206298044	0.346921	0.116056071
1896	14.1666768	49.75000572	1	"PA"	0	"Cricetidae"	"Ondatra_zibethicus"	68408	1905	5	29.8	6.10972973	3.206298044	0.346921	0.116056071
10178	9.916676572	54.25000596	0	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1939	8	71	1.285714286	1	0.323153022	0.422698519
10124	9.916676572	54.25000596	0	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1939	8	71	1.285714286	1	0.323153022	0.422698519
10128	9.583343221	53.58333926	0	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1967	4	71	1.285714286	1	0.323153022	0.422698519
10125	10.75000995	54.08333928	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1963	5	71	1.285714286	1	0.323153022	0.422698519
10123	10.08334325	53.91667261	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1970	4	71	1.285714286	1	0.323153022	0.422698519
6291	8.583343169	47.41667227	0	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1916	6	71	1.285714286	1	0.323153022	0.422698519
10122	5.250009662	44.1666721	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1954	12	71	1.285714286	1	0.323153022	0.422698519
6266	14.25001013	49.75000572	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	NA	NA	71	1.285714286	1	0.323153022	0.422698519
6277	10.4166766	53.41667258	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1950	NA	71	1.285714286	1	0.323153022	0.422698519
10126	18.33334367	48.50000566	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	1869	10	71	1.285714286	1	0.323153022	0.422698519
6274	1.500009466	47.58333894	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	NA	NA	71	1.285714286	1	0.323153022	0.422698519
6294	10.91667662	36.91667172	1	"PA"	0	"Bovidae"	"Ovis_ammon"	14494	NA	NA	71	1.285714286	1	0.323153022	0.422698519
614	5.916676363	51.9166725	1	"PA"	0	"Hominidae"	"Pan_troglodytes"	7917	NA	NA	NA	NA	NA	NA	NA
5817	49.91667866	40.4166719	1	"PA"	0	"Bovidae"	"Procapra_gutturosa"	3138	1949	NA	NA	NA	NA	NA	NA
10134	134.7500164	45.08333881	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1937	486	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
10133	46.9166785	42.91667203	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1965	30	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
3096	46.75001183	42.75000536	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1950	23	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
10176	133.0833497	43.75000541	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1954	128	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
10135	43.41667832	44.91667214	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1954	100	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
3076	73.33334654	41.33333862	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1952	33	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
10132	73.58334656	41.25000528	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1936	22	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
3105	8.250009818	46.75000557	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1972	NA	67.9	3.354193548	1.00462963	0.337408072	0.157019495
10137	70.33334639	41.75000531	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1953	43	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
3098	43.25001164	43.41667206	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1953	16	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
10177	28.25001086	53.58333926	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1954	127	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
3071	6.833343078	50.41667243	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1930	5	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
10131	48.16667856	40.75000525	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1911	21	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
3073	8.916676519	51.08333913	1	"PA"	0	"Procyonidae"	"Procyon_lotor"	45079	1927	4	79.44444444	3.354193548	1.00462963	0.337408072	0.157019495
5855	8.250009818	48.25000565	1	"PA"	0	"Bovidae"	"Rupicapra_rupicapra"	1781	1920	NA	55	1.071428571	1	0.219566873	0.190496097
5198	28.66667755	-20.58333128	1	"AT"	0	"Cervidae"	"Rusa_unicolor"	23987	1897	NA	211.513	1.007777778	1.024043917	0.233117677	0.290602297
